  132    /H + 0  PHOTON EMISSIVITY COEFFICIENTS

  6561.9A   24  29 /FILMEM = BNDLEN /TYPE = RECOM     /INDM = 1 /ISEL=   69
 1.11E-11 3.00E-12 7.05E-13 3.22E-13 1.55E-13 7.30E-14 4.47E-14 2.33E-14
 1.09E-14 6.70E-15 4.06E-15 2.33E-15 1.58E-15 9.18E-16 4.67E-16 3.00E-16
 1.87E-16 1.10E-16 7.52E-17 4.40E-17 2.22E-17 1.41E-17 8.70E-18 4.99E-18
 3.35E-18 1.91E-18 9.29E-19 5.76E-19 3.46E-19
 2.80E-11 6.75E-12 1.34E-12 5.49E-13 2.39E-13 1.03E-13 5.92E-14 2.88E-14
 1.25E-14 7.40E-15 4.33E-15 2.39E-15 1.58E-15 8.94E-16 4.41E-16 2.78E-16
 1.71E-16 9.92E-17 6.74E-17 3.91E-17 1.97E-17 1.25E-17 7.74E-18 4.46E-18
 3.01E-18 1.72E-18 8.46E-19 5.28E-19 3.19E-19
 5.17E-11 1.18E-11 2.07E-12 7.85E-13 3.17E-13 1.27E-13 7.04E-14 3.28E-14
 1.36E-14 7.86E-15 4.49E-15 2.43E-15 1.59E-15 8.78E-16 4.23E-16 2.63E-16
 1.60E-16 9.14E-17 6.16E-17 3.54E-17 1.77E-17 1.12E-17 6.89E-18 3.96E-18
 2.68E-18 1.54E-18 7.60E-19 4.77E-19 2.90E-19
 8.60E-11 1.86E-11 2.94E-12 1.03E-12 3.90E-13 1.48E-13 7.94E-14 3.58E-14
 1.44E-14 8.19E-15 4.62E-15 2.46E-15 1.59E-15 8.66E-16 4.10E-16 2.52E-16
 1.51E-16 8.52E-17 5.69E-17 3.22E-17 1.59E-17 9.96E-18 6.09E-18 3.49E-18
 2.35E-18 1.34E-18 6.65E-19 4.18E-19 2.55E-19
 1.39E-10 2.87E-11 3.99E-12 1.30E-12 4.60E-13 1.66E-13 8.73E-14 3.84E-14
 1.51E-14 8.47E-15 4.72E-15 2.48E-15 1.59E-15 8.56E-16 3.98E-16 2.42E-16
 1.44E-16 7.96E-17 5.26E-17 2.93E-17 1.42E-17 8.78E-18 5.30E-18 3.00E-18
 2.00E-18 1.13E-18 5.54E-19 3.47E-19 2.11E-19
 1.74E-10 3.49E-11 4.55E-12 1.43E-12 4.94E-13 1.75E-13 9.10E-14 3.96E-14
 1.54E-14 8.60E-15 4.76E-15 2.49E-15 1.59E-15 8.50E-16 3.92E-16 2.37E-16
 1.40E-16 7.68E-17 5.04E-17 2.79E-17 1.33E-17 8.18E-18 4.90E-18 2.74E-18
 1.82E-18 1.02E-18 4.94E-19 3.07E-19 1.85E-19
 1.98E-10 3.92E-11 4.93E-12 1.52E-12 5.17E-13 1.81E-13 9.36E-14 4.04E-14
 1.56E-14 8.69E-15 4.79E-15 2.49E-15 1.59E-15 8.47E-16 3.89E-16 2.34E-16
 1.37E-16 7.49E-17 4.89E-17 2.69E-17 1.27E-17 7.76E-18 4.61E-18 2.56E-18
 1.69E-18 9.39E-19 4.50E-19 2.78E-19 1.67E-19
