  300    /C + 1 PHOTON EMISSIVITY COEFFICIENTS/
  6581.5 A  24  24 /FILMEM = ls#c1   /TYPE = EXCIT    /INDM = 1/ISEL =    1
 1.28E+03 1.28E+04 1.28E+05 1.28E+06 1.28E+07 1.28E+08 3.84E+08 1.28E+09
 3.84E+09 1.28E+10 3.84E+10 1.28E+11 3.84E+11 1.28E+12 3.84E+12 1.28E+13
 3.05E-12 9.79E-12 1.72E-11 2.94E-11 4.33E-11 5.01E-11 5.50E-11 5.81E-11
 5.91E-11 5.93E-11 5.86E-11 5.79E-11 5.71E-11 5.60E-11 5.53E-11 5.42E-11
 1.10E-50 6.17E-39 3.97E-30 2.77E-23 7.08E-20 1.48E-16 3.31E-14 2.67E-13
 1.21E-12 3.77E-12 6.55E-12 1.11E-11 1.64E-11 1.89E-11 2.08E-11 2.21E-11
 2.25E-11 2.28E-11 2.28E-11 2.28E-11 2.28E-11 2.28E-11 2.28E-11 2.28E-11
 4.01E-51 2.28E-39 1.49E-30 1.06E-23 2.78E-20 6.20E-17 1.35E-14 1.06E-13
 4.73E-13 1.46E-12 2.53E-12 4.26E-12 6.21E-12 7.16E-12 7.87E-12 8.37E-12
 8.59E-12 8.73E-12 8.83E-12 8.91E-12 9.01E-12 9.15E-12 9.25E-12 9.41E-12
 1.25E-51 7.12E-40 4.67E-31 3.35E-24 8.89E-21 2.05E-17 4.49E-15 3.52E-14
 1.57E-13 4.81E-13 8.23E-13 1.36E-12 1.96E-12 2.24E-12 2.46E-12 2.61E-12
 2.68E-12 2.74E-12 2.79E-12 2.84E-12 2.90E-12 2.98E-12 3.04E-12 3.14E-12
